,Open,Close,High,Low,Limit_Up,Limit_Down,Total_Turnover,Volume,Symbol,Clock,Factor,FactorPost,Pause
1385,6057.87,5965.41,6242.25,5965.41,6693.32,5476.35,145294763247.0,12783572900.0,S.CN.SSE.000905,2015-09-17,0.0,0.0,False
1386,6007.46,6036.88,6073.55,5934.1,6561.95,5368.87,94611596751.0,8365211000.0,S.CN.SSE.000905,2015-09-18,0.0,0.0,False
1387,5966.29,6250.44,6251.62,5943.59,6640.57,5433.19,123113395119.0,10543393000.0,S.CN.SSE.000905,2015-09-21,0.0,0.0,False
1388,6264.06,6295.93,6362.05,6215.57,6875.48,5625.4,142488548295.0,11868962500.0,S.CN.SSE.000905,2015-09-22,0.0,0.0,False
1389,6192.33,6224.6,6302.64,6162.97,6925.52,5666.33,121883142432.0,10124732500.0,S.CN.SSE.000905,2015-09-23,0.0,0.0,False
1390,6250.09,6315.11,6324.31,6227.39,6847.06,5602.14,111994625943.0,9329019100.0,S.CN.SSE.000905,2015-09-24,0.0,0.0,False
1391,6294.2,6108.38,6336.43,6064.72,6946.62,5683.6,115277170384.0,9894203200.0,S.CN.SSE.000905,2015-09-25,0.0,0.0,False
1392,6118.23,6219.69,6221.01,6020.46,6719.21,5497.54,81183133597.0,6773715800.0,S.CN.SSE.000905,2015-09-28,0.0,0.0,False
1393,6114.48,6103.61,6183.83,6065.85,6841.66,5597.72,81630154383.0,6857949400.0,S.CN.SSE.000905,2015-09-29,0.0,0.0,False
1394,6139.14,6123.73,6165.75,6066.83,6713.97,5493.25,69580036129.0,5649767100.0,S.CN.SSE.000905,2015-09-30,0.0,0.0,False
1395,6322.53,6372.49,6409.74,6281.53,6736.1,5511.35,117653246783.0,9490731900.0,S.CN.SSE.000905,2015-10-08,0.0,0.0,False
1396,6369.75,6470.05,6495.29,6353.04,7009.74,5735.24,122666453340.0,9971166500.0,S.CN.SSE.000905,2015-10-09,0.0,0.0,False
1397,6505.91,6718.72,6788.4,6501.76,7117.06,5823.05,194872549236.0,15361987700.0,S.CN.SSE.000905,2015-10-12,0.0,0.0,False
1398,6672.66,6802.08,6816.78,6650.61,7390.59,6046.85,167008508624.0,13297752200.0,S.CN.SSE.000905,2015-10-13,0.0,0.0,False
1399,6772.46,6724.5,6842.87,6709.35,7482.28,6121.87,162532619309.0,12588245000.0,S.CN.SSE.000905,2015-10-14,0.0,0.0,False
1400,6694.07,6929.24,6929.48,6694.07,7396.95,6052.05,176735004063.0,13179506700.0,S.CN.SSE.000905,2015-10-15,0.0,0.0,False
1401,6979.68,7047.56,7052.14,6883.2,7622.16,6236.31,214655812656.0,16450996900.0,S.CN.SSE.000905,2015-10-16,0.0,0.0,False
1402,7072.36,7047.37,7113.66,6951.8,7752.32,6342.8,213219886109.0,15600793200.0,S.CN.SSE.000905,2015-10-19,0.0,0.0,False
1403,7033.2,7162.07,7163.26,6996.56,7752.11,6342.63,191314747784.0,13806279100.0,S.CN.SSE.000905,2015-10-20,0.0,0.0,False
1404,7159.13,6712.74,7186.54,6689.27,7878.28,6445.87,238182075863.0,17816918100.0,S.CN.SSE.000905,2015-10-21,0.0,0.0,False
1405,6708.21,6964.3,6970.68,6700.62,7384.01,6041.47,184022576283.0,13547090000.0,S.CN.SSE.000905,2015-10-22,0.0,0.0,False
1406,7015.62,7138.23,7169.37,6988.55,7660.73,6267.87,231325502051.0,15889896200.0,S.CN.SSE.000905,2015-10-23,0.0,0.0,False
1407,7223.15,7186.76,7233.36,7088.57,7852.06,6424.41,236116326943.0,16330471500.0,S.CN.SSE.000905,2015-10-26,0.0,0.0,False
1408,7123.08,7231.44,7266.78,6900.44,7905.43,6468.08,210782331638.0,14744128200.0,S.CN.SSE.000905,2015-10-27,0.0,0.0,False
1409,7179.99,7048.9,7270.79,7019.61,7954.58,6508.29,194118701080.0,13272422000.0,S.CN.SSE.000905,2015-10-28,0.0,0.0,False
1410,7097.19,7108.98,7185.21,7011.86,7753.78,6344.01,162166873668.0,11074126900.0,S.CN.SSE.000905,2015-10-29,0.0,0.0,False
1411,7088.81,7084.97,7185.52,6984.5,7819.87,6398.08,164366270109.0,11006955200.0,S.CN.SSE.000905,2015-10-30,0.0,0.0,False
1412,6936.37,6936.43,7137.05,6914.15,7793.47,6376.47,157872557428.0,10720432300.0,S.CN.SSE.000905,2015-11-02,0.0,0.0,False
1413,6956.89,6920.1,6998.05,6860.44,7630.08,6242.79,131475724728.0,8910533900.0,S.CN.SSE.000905,2015-11-03,0.0,0.0,False
1414,6953.87,7267.99,7268.4,6953.87,7612.11,6228.09,203475230211.0,13920839700.0,S.CN.SSE.000905,2015-11-04,0.0,0.0,False
1415,7277.1,7276.45,7364.51,7225.65,7994.79,6541.19,268748054009.0,18519177300.0,S.CN.SSE.000905,2015-11-05,0.0,0.0,False
1416,7284.87,7446.85,7456.24,7284.71,8004.1,6548.81,225629351098.0,15269327200.0,S.CN.SSE.000905,2015-11-06,0.0,0.0,False
1417,7415.76,7543.8,7593.17,7350.86,8191.53,6702.16,269313950540.0,17752009700.0,S.CN.SSE.000905,2015-11-09,0.0,0.0,False
1418,7517.41,7575.01,7633.01,7486.85,8298.18,6789.42,251903189663.0,16573754200.0,S.CN.SSE.000905,2015-11-10,0.0,0.0,False
1419,7589.66,7684.67,7686.3,7556.37,8332.51,6817.51,227282275299.0,15208617000.0,S.CN.SSE.000905,2015-11-11,0.0,0.0,False
1420,7712.64,7682.45,7739.65,7579.67,8453.13,6916.2,254056873107.0,16228029300.0,S.CN.SSE.000905,2015-11-12,0.0,0.0,False
1421,7601.15,7567.11,7665.14,7478.41,8450.7,6914.21,231879005774.0,14755926100.0,S.CN.SSE.000905,2015-11-13,0.0,0.0,False
1422,7438.4,7718.85,7719.7,7431.74,8323.82,6810.4,187602744777.0,11691995900.0,S.CN.SSE.000905,2015-11-16,0.0,0.0,False
1423,7787.07,7650.38,7820.02,7635.92,8490.74,6946.97,258976592754.0,16275088200.0,S.CN.SSE.000905,2015-11-17,0.0,0.0,False
1424,7655.33,7526.94,7699.61,7504.99,8415.42,6885.34,191824420464.0,12569000600.0,S.CN.SSE.000905,2015-11-18,0.0,0.0,False
1425,7553.0,7718.62,7719.52,7538.28,8279.64,6774.25,175807200465.0,11052002500.0,S.CN.SSE.000905,2015-11-19,0.0,0.0,False
1426,7741.68,7806.27,7844.06,7720.16,8490.48,6946.76,234536702467.0,14607617800.0,S.CN.SSE.000905,2015-11-20,0.0,0.0,False
1427,7816.85,7744.18,7876.48,7710.05,8586.89,7025.64,227603819179.0,14238345400.0,S.CN.SSE.000905,2015-11-23,0.0,0.0,False
1428,7739.09,7798.5,7799.01,7635.78,8518.6,6969.76,168541291743.0,11025855800.0,S.CN.SSE.000905,2015-11-24,0.0,0.0,False
1429,7803.29,7922.38,7925.54,7795.16,8578.35,7018.65,206535891531.0,12443550100.0,S.CN.SSE.000905,2015-11-25,0.0,0.0,False
1430,7962.17,7874.08,7974.73,7859.63,8714.62,7130.15,229452321502.0,14040461500.0,S.CN.SSE.000905,2015-11-26,0.0,0.0,False
1431,7839.31,7376.12,7852.0,7317.65,8661.49,7086.67,234340602090.0,15297048900.0,S.CN.SSE.000905,2015-11-27,0.0,0.0,False
1432,7388.28,7408.4,7467.47,7035.55,8113.74,6638.51,196799522008.0,12923402300.0,S.CN.SSE.000905,2015-11-30,0.0,0.0,False
1433,7403.94,7443.94,7519.94,7358.36,8149.24,6667.56,173439123367.0,11300867900.0,S.CN.SSE.000905,2015-12-01,0.0,0.0,False
1434,7423.5,7405.86,7444.22,7201.66,8188.34,6699.55,149757640119.0,10264747500.0,S.CN.SSE.000905,2015-12-02,0.0,0.0,False
1435,7413.22,7570.51,7571.45,7412.65,8146.45,6665.27,142963965925.0,9532941200.0,S.CN.SSE.000905,2015-12-03,0.0,0.0,False
1436,7533.61,7511.68,7600.34,7464.28,8327.56,6813.46,154876247992.0,10136253500.0,S.CN.SSE.000905,2015-12-04,0.0,0.0,False
1437,7526.22,7602.23,7602.77,7476.19,8262.84,6760.51,146830353646.0,9288129600.0,S.CN.SSE.000905,2015-12-07,0.0,0.0,False
1438,7555.46,7404.14,7555.46,7398.56,8362.45,6842.01,147230040604.0,9493882300.0,S.CN.SSE.000905,2015-12-08,0.0,0.0,False
1439,7369.11,7374.27,7431.04,7322.87,8144.56,6663.73,132301271630.0,8329999100.0,S.CN.SSE.000905,2015-12-09,0.0,0.0,False
1440,7374.35,7350.21,7437.71,7332.98,8111.7,6636.85,129506622913.0,7899042400.0,S.CN.SSE.000905,2015-12-10,0.0,0.0,False
1441,7320.16,7290.7,7347.36,7253.84,8085.23,6615.19,111880425976.0,7213228700.0,S.CN.SSE.000905,2015-12-11,0.0,0.0,False
1442,7224.81,7441.03,7441.76,7210.41,8019.77,6561.63,119228862265.0,7995728800.0,S.CN.SSE.000905,2015-12-14,0.0,0.0,False
1443,7448.71,7498.18,7534.22,7447.11,8185.13,6696.93,134207824297.0,8602149000.0,S.CN.SSE.000905,2015-12-15,0.0,0.0,False
1444,7522.73,7529.4,7574.65,7503.09,8248.0,6748.36,138082610031.0,8535116900.0,S.CN.SSE.000905,2015-12-16,0.0,0.0,False
1445,7570.67,7716.25,7716.48,7570.67,8282.34,6776.46,199820574463.0,13005476500.0,S.CN.SSE.000905,2015-12-17,0.0,0.0,False
1446,7708.34,7699.37,7746.51,7650.56,8487.87,6944.62,183995263802.0,11441690900.0,S.CN.SSE.000905,2015-12-18,0.0,0.0,False
1447,7698.44,7788.56,7798.09,7692.1,8469.31,6929.43,180730410255.0,11501500300.0,S.CN.SSE.000905,2015-12-21,0.0,0.0,False
1448,7811.0,7856.61,7856.95,7752.7,8567.42,7009.71,175826885093.0,11159250800.0,S.CN.SSE.000905,2015-12-22,0.0,0.0,False
1449,7859.13,7773.28,7881.3,7756.33,8642.27,7070.95,186904470878.0,11816630900.0,S.CN.SSE.000905,2015-12-23,0.0,0.0,False
1450,7760.38,7753.04,7778.94,7635.78,8550.61,6995.95,141331213219.0,9150934100.0,S.CN.SSE.000905,2015-12-24,0.0,0.0,False
1451,7759.84,7792.12,7805.05,7738.87,8528.34,6977.73,128807084414.0,8125352000.0,S.CN.SSE.000905,2015-12-25,0.0,0.0,False
1452,7815.38,7603.36,7837.63,7603.36,8571.34,7012.91,170493740379.0,10981351500.0,S.CN.SSE.000905,2015-12-28,0.0,0.0,False
1453,7591.71,7674.39,7675.31,7545.35,8363.7,6843.02,120873940017.0,7729253000.0,S.CN.SSE.000905,2015-12-29,0.0,0.0,False
1454,7693.02,7741.05,7747.35,7664.28,8441.83,6906.95,139407264187.0,8553323200.0,S.CN.SSE.000905,2015-12-30,0.0,0.0,False
1455,7745.64,7617.69,7763.3,7617.39,8515.15,6966.94,132286915826.0,7978152300.0,S.CN.SSE.000905,2015-12-31,0.0,0.0,False
1456,7615.51,6983.4,7624.1,6983.28,8379.46,6855.92,115089029548.0,7801499900.0,S.CN.SSE.000905,2016-01-04,0.0,0.0,False
1457,6663.73,6889.74,7020.54,6627.64,7681.74,6285.06,156717298586.0,11342822500.0,S.CN.SSE.000905,2016-01-05,0.0,0.0,False
1458,6916.53,7065.61,7066.09,6878.65,7578.72,6200.77,136351475197.0,10093042700.0,S.CN.SSE.000905,2016-01-06,0.0,0.0,False
1459,6937.42,6462.24,6937.42,6454.97,7772.17,6359.05,34781544777.0,2842674200.0,S.CN.SSE.000905,2016-01-07,0.0,0.0,False
1460,6618.08,6570.43,6689.14,6222.59,7108.47,5816.02,138934000171.0,11112960500.0,S.CN.SSE.000905,2016-01-08,0.0,0.0,False
1461,6435.89,6128.66,6529.88,6128.22,7227.48,5913.39,133119641104.0,11560073600.0,S.CN.SSE.000905,2016-01-11,0.0,0.0,False
1462,6126.67,6136.66,6205.59,5994.64,6741.52,5515.79,105727199662.0,9190522000.0,S.CN.SSE.000905,2016-01-12,0.0,0.0,False
1463,6168.99,5924.04,6226.54,5924.04,6750.33,5523.0,98456702875.0,8612340200.0,S.CN.SSE.000905,2016-01-13,0.0,0.0,False
1464,5734.61,6124.82,6137.51,5726.88,6516.45,5331.64,104255125841.0,9225144600.0,S.CN.SSE.000905,2016-01-14,0.0,0.0,False
1465,6078.61,5893.68,6135.27,5852.24,6737.3,5512.34,102277307351.0,8863053900.0,S.CN.SSE.000905,2016-01-15,0.0,0.0,False
1466,5768.76,5978.91,6051.18,5765.15,6483.05,5304.31,86980313690.0,7246978900.0,S.CN.SSE.000905,2016-01-18,0.0,0.0,False
1467,5965.36,6197.09,6203.4,5956.23,6576.8,5381.02,106185500293.0,8798101500.0,S.CN.SSE.000905,2016-01-19,0.0,0.0,False
1468,6161.23,6138.5,6244.96,6095.72,6816.8,5577.39,113394506635.0,9194751800.0,S.CN.SSE.000905,2016-01-20,0.0,0.0,False
1469,6031.17,5886.88,6191.32,5886.88,6752.35,5524.65,100555303501.0,8188276500.0,S.CN.SSE.000905,2016-01-21,0.0,0.0,False
1470,5954.36,5980.61,6013.97,5799.71,6475.57,5298.2,84429369084.0,6983070900.0,S.CN.SSE.000905,2016-01-22,0.0,0.0,False
1471,6034.08,6041.33,6093.27,5976.34,6578.67,5382.55,78677683156.0,6530851400.0,S.CN.SSE.000905,2016-01-25,0.0,0.0,False
1472,5966.7,5589.31,5982.5,5573.83,6645.46,5437.19,98104095983.0,8544391700.0,S.CN.SSE.000905,2016-01-26,0.0,0.0,False
1473,5604.17,5514.19,5628.19,5240.65,6148.24,5030.38,95354931801.0,8792411800.0,S.CN.SSE.000905,2016-01-27,0.0,0.0,False
1474,5441.74,5271.23,5511.32,5257.08,6065.61,4962.77,73152739267.0,6733807600.0,S.CN.SSE.000905,2016-01-28,0.0,0.0,False
1475,5262.46,5469.13,5515.49,5248.22,5798.36,4744.11,78303710591.0,7235909100.0,S.CN.SSE.000905,2016-01-29,0.0,0.0,False
1476,5458.6,5399.48,5493.98,5319.7,6016.04,4922.21,70863332935.0,6471611400.0,S.CN.SSE.000905,2016-02-01,0.0,0.0,False
1477,5407.71,5586.63,5594.36,5407.67,5939.42,4859.53,75674180029.0,6657196200.0,S.CN.SSE.000905,2016-02-02,0.0,0.0,False
1478,5520.64,5610.17,5634.92,5482.22,6145.29,5027.96,70624920617.0,6328072600.0,S.CN.SSE.000905,2016-02-03,0.0,0.0,False
1479,5631.32,5721.49,5744.02,5631.32,6171.19,5049.16,83226216373.0,7108398200.0,S.CN.SSE.000905,2016-02-04,0.0,0.0,False
1480,5734.48,5664.2,5747.98,5662.44,6293.63,5149.34,65321968979.0,5607554500.0,S.CN.SSE.000905,2016-02-05,0.0,0.0,False
1481,5485.72,5668.04,5700.52,5482.8,6230.62,5097.78,63351303196.0,5363125300.0,S.CN.SSE.000905,2016-02-15,0.0,0.0,False
1482,5694.75,5902.53,5918.59,5694.75,6234.84,5101.24,98534904807.0,8287714300.0,S.CN.SSE.000905,2016-02-16,0.0,0.0,False
1483,5889.5,5971.41,5979.41,5854.22,6492.79,5312.28,107857008107.0,9058252000.0,S.CN.SSE.000905,2016-02-17,0.0,0.0,False
1484,6009.75,5957.13,6034.85,5945.2,6568.55,5374.27,110109734502.0,9371479800.0,S.CN.SSE.000905,2016-02-18,0.0,0.0,False
1485,5939.7,5979.52,6009.72,5919.68,6552.84,5361.42,86849115989.0,7038049900.0,S.CN.SSE.000905,2016-02-19,0.0,0.0,False
1486,6055.68,6103.72,6111.69,6029.46,6577.47,5381.56,110801609577.0,9432052000.0,S.CN.SSE.000905,2016-02-22,0.0,0.0,False
1487,6102.51,6070.5,6118.64,5982.21,6714.09,5493.35,106556791415.0,8787487600.0,S.CN.SSE.000905,2016-02-23,0.0,0.0,False
1488,6041.75,6111.04,6116.25,5975.14,6677.55,5463.45,111114133801.0,8981957900.0,S.CN.SSE.000905,2016-02-24,0.0,0.0,False
1489,6097.42,5626.05,6097.54,5604.1,6722.15,5499.94,129597084427.0,11066865300.0,S.CN.SSE.000905,2016-02-25,0.0,0.0,False
1490,5668.33,5648.94,5701.05,5517.63,6188.66,5063.45,91756326917.0,7985789500.0,S.CN.SSE.000905,2016-02-26,0.0,0.0,False
1491,5618.51,5350.43,5618.51,5286.34,6213.83,5084.04,93375908218.0,8670315300.0,S.CN.SSE.000905,2016-02-29,0.0,0.0,False
1492,5361.79,5473.63,5504.75,5294.54,5885.48,4815.39,87222593763.0,8080357100.0,S.CN.SSE.000905,2016-03-01,0.0,0.0,False
1493,5464.73,5753.15,5763.8,5462.74,6021.0,4926.27,117963208755.0,11067195200.0,S.CN.SSE.000905,2016-03-02,0.0,0.0,False
1494,5757.36,5776.98,5872.92,5745.62,6328.46,5177.83,136298622526.0,12852736000.0,S.CN.SSE.000905,2016-03-03,0.0,0.0,False
1495,5755.12,5621.56,5805.41,5542.98,6354.67,5199.28,117455003081.0,10882994800.0,S.CN.SSE.000905,2016-03-04,0.0,0.0,False
1496,5686.69,5752.55,5788.47,5681.85,6183.72,5059.41,94467279705.0,8717058100.0,S.CN.SSE.000905,2016-03-07,0.0,0.0,False
1497,5751.39,5764.33,5764.33,5538.15,6327.8,5177.29,106368707875.0,9814965600.0,S.CN.SSE.000905,2016-03-08,0.0,0.0,False
1498,5627.14,5617.04,5709.52,5583.07,6340.76,5187.89,80804882924.0,7261532300.0,S.CN.SSE.000905,2016-03-09,0.0,0.0,False
1499,5617.42,5521.95,5657.26,5517.02,6178.74,5055.33,67298081387.0,5955941100.0,S.CN.SSE.000905,2016-03-10,0.0,0.0,False
1500,5460.54,5508.98,5545.34,5433.32,6074.14,4969.75,55449986936.0,4980002200.0,S.CN.SSE.000905,2016-03-11,0.0,0.0,False
1501,5568.46,5690.59,5748.33,5568.46,6059.88,4958.08,95153496604.0,7999741800.0,S.CN.SSE.000905,2016-03-14,0.0,0.0,False
1502,5672.75,5639.8,5701.57,5609.0,6259.65,5121.53,82607046675.0,6626890000.0,S.CN.SSE.000905,2016-03-15,0.0,0.0,False
1503,5662.44,5562.8,5689.28,5531.33,6203.78,5075.82,69542980639.0,5748733200.0,S.CN.SSE.000905,2016-03-16,0.0,0.0,False
1504,5589.22,5745.98,5759.54,5579.73,6119.08,5006.52,106177927914.0,8457575800.0,S.CN.SSE.000905,2016-03-17,0.0,0.0,False
1505,5774.3,5949.26,5967.46,5768.91,6320.57,5171.38,157756130598.0,12516034100.0,S.CN.SSE.000905,2016-03-18,0.0,0.0,False
1506,6016.69,6099.48,6100.03,6001.32,6544.19,5354.34,166761329284.0,13182551400.0,S.CN.SSE.000905,2016-03-21,0.0,0.0,False
1507,6045.84,6075.49,6130.26,6013.05,6709.43,5489.53,139915752245.0,10772165400.0,S.CN.SSE.000905,2016-03-22,0.0,0.0,False
1508,6054.22,6118.97,6119.31,6031.27,6683.04,5467.94,118558592213.0,8966132400.0,S.CN.SSE.000905,2016-03-23,0.0,0.0,False
1509,6062.76,6018.42,6127.51,6008.54,6730.86,5507.07,134875739392.0,10143974300.0,S.CN.SSE.000905,2016-03-24,0.0,0.0,False
1510,6006.67,6077.43,6081.09,5996.54,6620.27,5416.58,103214951247.0,7823131200.0,S.CN.SSE.000905,2016-03-25,0.0,0.0,False
1511,6114.77,6037.78,6167.24,6017.49,6685.17,5469.69,124277859799.0,9378233000.0,S.CN.SSE.000905,2016-03-28,0.0,0.0,False
1512,6029.94,5921.87,6041.38,5875.07,6641.56,5434.0,99950096210.0,7900397500.0,S.CN.SSE.000905,2016-03-29,0.0,0.0,False
1513,5981.42,6137.5,6137.79,5981.42,6514.05,5329.68,116510738653.0,8806129200.0,S.CN.SSE.000905,2016-03-30,0.0,0.0,False
1514,6164.28,6155.81,6211.14,6133.6,6751.25,5523.75,130216390845.0,9491572200.0,S.CN.SSE.000905,2016-03-31,0.0,0.0,False
1515,6129.72,6124.53,6157.74,6022.97,6771.4,5540.23,109236062243.0,8521953300.0,S.CN.SSE.000905,2016-04-01,0.0,0.0,False
1516,6136.69,6286.58,6293.47,6117.18,6736.98,5512.08,137359798704.0,10554304900.0,S.CN.SSE.000905,2016-04-05,0.0,0.0,False
1517,6262.6,6323.43,6324.2,6243.11,6915.24,5657.92,139410353254.0,10467457900.0,S.CN.SSE.000905,2016-04-06,0.0,0.0,False
1518,6344.37,6228.97,6355.33,6228.97,6955.78,5691.09,145352446359.0,10992715000.0,S.CN.SSE.000905,2016-04-07,0.0,0.0,False
1519,6176.86,6168.74,6199.15,6087.1,6851.87,5606.08,117273506090.0,8867017300.0,S.CN.SSE.000905,2016-04-08,0.0,0.0,False
1520,6226.38,6304.3,6334.54,6226.38,6785.62,5551.87,136135424290.0,10219997800.0,S.CN.SSE.000905,2016-04-11,0.0,0.0,False
1521,6299.47,6252.77,6316.25,6182.82,6934.73,5673.87,118671124388.0,8706176700.0,S.CN.SSE.000905,2016-04-12,0.0,0.0,False
1522,6292.57,6344.23,6421.73,6292.57,6878.05,5627.5,168481933211.0,13298998400.0,S.CN.SSE.000905,2016-04-13,0.0,0.0,False
1523,6375.49,6401.85,6402.51,6324.46,6978.65,5709.8,126151603482.0,9908817600.0,S.CN.SSE.000905,2016-04-14,0.0,0.0,False
1524,6403.25,6384.35,6414.79,6345.55,7042.04,5761.67,108425432304.0,8279805500.0,S.CN.SSE.000905,2016-04-15,0.0,0.0,False
1525,6343.7,6281.2,6343.7,6241.98,7022.78,5745.91,106856003924.0,8040047200.0,S.CN.SSE.000905,2016-04-18,0.0,0.0,False
1526,6314.58,6308.23,6334.9,6262.61,6909.32,5653.08,94250908350.0,6943866700.0,S.CN.SSE.000905,2016-04-19,0.0,0.0,False
1527,6331.87,6022.21,6344.78,5923.43,6939.05,5677.41,151256619540.0,11732538700.0,S.CN.SSE.000905,2016-04-20,0.0,0.0,False
1528,6000.3,5970.68,6085.93,5960.5,6624.43,5419.99,106421755467.0,8480859200.0,S.CN.SSE.000905,2016-04-21,0.0,0.0,False
1529,5930.53,6011.32,6011.46,5915.31,6567.75,5373.61,80109649141.0,6232381100.0,S.CN.SSE.000905,2016-04-22,0.0,0.0,False
1530,5997.21,5978.08,5997.22,5897.74,6612.45,5410.19,73555799591.0,5703433300.0,S.CN.SSE.000905,2016-04-25,0.0,0.0,False
1531,5971.81,6046.77,6047.06,5958.4,6575.88,5380.27,73373212045.0,5605530500.0,S.CN.SSE.000905,2016-04-26,0.0,0.0,False
1532,6051.44,6016.7,6086.36,6005.16,6651.45,5442.1,80741694223.0,6073158100.0,S.CN.SSE.000905,2016-04-27,0.0,0.0,False
1533,6014.13,5990.33,6027.2,5888.06,6618.37,5415.03,79015956809.0,6043070100.0,S.CN.SSE.000905,2016-04-28,0.0,0.0,False
1534,5963.91,5985.59,6018.27,5953.13,6589.36,5391.3,66777694275.0,4970418800.0,S.CN.SSE.000905,2016-04-29,0.0,0.0,False
1535,5991.83,6167.45,6167.8,5960.94,6584.15,5387.03,103426188795.0,7583105900.0,S.CN.SSE.000905,2016-05-03,0.0,0.0,False
1536,6144.57,6169.78,6213.19,6136.3,6784.2,5550.71,105223343953.0,7455574000.0,S.CN.SSE.000905,2016-05-04,0.0,0.0,False
1537,6159.73,6203.82,6206.53,6133.38,6786.76,5552.8,91831346308.0,6455896700.0,S.CN.SSE.000905,2016-05-05,0.0,0.0,False
1538,6208.44,5961.49,6226.88,5961.46,6824.2,5583.43,130809579270.0,9805691800.0,S.CN.SSE.000905,2016-05-06,0.0,0.0,False
1539,5910.12,5743.65,5910.12,5714.12,6557.64,5365.34,96969986068.0,7823338100.0,S.CN.SSE.000905,2016-05-09,0.0,0.0,False
1540,5728.11,5738.9,5766.16,5697.09,6318.01,5169.28,66883087275.0,5265774500.0,S.CN.SSE.000905,2016-05-10,0.0,0.0,False
1541,5770.35,5723.41,5806.47,5700.1,6312.79,5165.01,76234410712.0,5801112600.0,S.CN.SSE.000905,2016-05-11,0.0,0.0,False
1542,5647.07,5726.46,5727.58,5559.69,6295.75,5151.07,74358072552.0,5821581400.0,S.CN.SSE.000905,2016-05-12,0.0,0.0,False
1543,5708.63,5714.31,5779.89,5677.94,6299.1,5153.81,70802834355.0,5307673600.0,S.CN.SSE.000905,2016-05-13,0.0,0.0,False
1544,5692.61,5812.54,5813.04,5665.21,6285.74,5142.88,76918597408.0,5796089800.0,S.CN.SSE.000905,2016-05-16,0.0,0.0,False
1545,5814.1,5790.34,5853.61,5763.51,6393.8,5231.29,88432065961.0,6526013800.0,S.CN.SSE.000905,2016-05-17,0.0,0.0,False
1546,5743.03,5631.19,5743.03,5563.06,6369.38,5211.31,79484187005.0,6370485600.0,S.CN.SSE.000905,2016-05-18,0.0,0.0,False
1547,5628.73,5666.73,5729.4,5628.65,6194.31,5068.07,76915663735.0,5643894000.0,S.CN.SSE.000905,2016-05-19,0.0,0.0,False
1548,5619.94,5732.9,5733.25,5600.49,6233.41,5100.06,76729349144.0,5593607600.0,S.CN.SSE.000905,2016-05-20,0.0,0.0,False
1549,5752.15,5809.48,5811.68,5752.08,6306.19,5159.61,85829084667.0,6277779200.0,S.CN.SSE.000905,2016-05-23,0.0,0.0,False
1550,5800.0,5743.18,5800.17,5701.66,6390.42,5228.53,76372608104.0,5795641600.0,S.CN.SSE.000905,2016-05-24,0.0,0.0,False
1551,5780.27,5715.18,5803.98,5691.61,6317.5,5168.86,74090916117.0,5330295600.0,S.CN.SSE.000905,2016-05-25,0.0,0.0,False
1552,5705.07,5744.39,5744.85,5598.66,6286.7,5143.67,79416816225.0,5966572700.0,S.CN.SSE.000905,2016-05-26,0.0,0.0,False
1553,5728.9,5739.59,5780.07,5712.48,6318.83,5169.95,80771652279.0,5998470400.0,S.CN.SSE.000905,2016-05-27,0.0,0.0,False
1554,5706.0,5711.32,5764.76,5655.64,6313.55,5165.63,65125799190.0,4888800300.0,S.CN.SSE.000905,2016-05-30,0.0,0.0,False
1555,5721.83,5947.32,5947.43,5721.83,6282.45,5140.18,123903097325.0,9523807200.0,S.CN.SSE.000905,2016-05-31,0.0,0.0,False
1556,5957.18,5973.78,6013.9,5949.64,6542.05,5352.59,130683567719.0,9451398700.0,S.CN.SSE.000905,2016-06-01,0.0,0.0,False
1557,5961.72,6013.89,6014.61,5955.35,6571.16,5376.4,108782016816.0,8124530800.0,S.CN.SSE.000905,2016-06-02,0.0,0.0,False
1558,6016.95,6032.6,6062.14,5992.32,6615.28,5412.5,117598513465.0,8484351400.0,S.CN.SSE.000905,2016-06-03,0.0,0.0,False
1559,6051.95,6051.86,6067.47,6008.93,6635.86,5429.34,102119302871.0,7355282000.0,S.CN.SSE.000905,2016-06-06,0.0,0.0,False
1560,6048.32,6045.36,6052.05,6010.35,6657.05,5446.67,95045442990.0,6959825800.0,S.CN.SSE.000905,2016-06-07,0.0,0.0,False
1561,6037.41,6023.88,6058.18,5972.74,6649.89,5440.82,102105515520.0,7349816300.0,S.CN.SSE.000905,2016-06-08,0.0,0.0,False
1562,5943.73,5746.44,5992.33,5746.0,6626.27,5421.49,117810313153.0,8713985700.0,S.CN.SSE.000905,2016-06-13,0.0,0.0,False
1563,5723.99,5762.76,5778.85,5700.52,6321.09,5171.8,81369911480.0,6203270400.0,S.CN.SSE.000905,2016-06-14,0.0,0.0,False
1564,5701.39,5952.85,5972.85,5692.81,6339.04,5186.49,122434527649.0,9087860500.0,S.CN.SSE.000905,2016-06-15,0.0,0.0,False
1565,5945.49,5930.55,5979.12,5909.69,6548.13,5357.56,133397133793.0,9603146000.0,S.CN.SSE.000905,2016-06-16,0.0,0.0,False
1566,5937.32,5964.27,6002.62,5918.19,6523.6,5337.49,118152309406.0,8906684100.0,S.CN.SSE.000905,2016-06-17,0.0,0.0,False
1567,5965.82,5985.57,5995.0,5908.48,6560.7,5367.85,100491970325.0,7453014500.0,S.CN.SSE.000905,2016-06-20,0.0,0.0,False
